,"{'course': 0.10542168674698796, 'introduction': 0.03765060240963856, 'topics': 0.02108433734939759, 'entrepreneurial': 0.0015060240963855422, 'focus': 0.010542168674698794, 'concepts': 0.009036144578313253, 'policies': 0.0015060240963855422, 'financial': 0.0015060240963855422, 'key': 0.0015060240963855422, 'develop': 0.0015060240963855422, 'stage': 0.007530120481927711, 'nature': 0.004518072289156626, 'study': 0.018072289156626505, 'advanced': 0.02108433734939759, 'ideation': 0.0015060240963855422, 'main': 0.0030120481927710845, 'examines': 0.0015060240963855422, 'diagnostic': 0.0015060240963855422, 'synthesis': 0.0030120481927710845, 'review': 0.02108433734939759, 'theory': 0.009036144578313253, 'indepth': 0.006024096385542169, 'theories': 0.007530120481927711, 'economic': 0.0015060240963855422, 'continuation': 0.0030120481927710845, 'provides': 0.0015060240963855422, 'definition': 0.004518072289156626, 'credit': 0.0015060240963855422, 'markets': 0.0030120481927710845, 'modern': 0.0015060240963855422, 'students': 0.004518072289156626, 'international': 0.006024096385542169, 'foundation': 0.0015060240963855422, 'assess': 0.0015060240963855422, 'emerging': 0.0015060240963855422, 'systemic': 0.0015060240963855422, 'seminars': 0.016566265060240965, 'preparation': 0.004518072289156626, 'exposure': 0.0015060240963855422, 'overview': 0.01355421686746988, 'brief': 0.004518072289156626, 'strategic': 0.006024096385542169, 'innovation': 0.0015060240963855422, 'corporate': 0.0015060240963855422, 'stages': 0.0015060240963855422, 'capstone': 0.0015060240963855422, 'highly': 0.0015060240963855422, 'internet': 0.0015060240963855422, 'personal': 0.0015060240963855422, 'organizations': 0.0015060240963855422, 'integrative': 0.0030120481927710845, 'cases': 0.0015060240963855422, 'discussions': 0.0015060240963855422, 'gives': 0.0015060240963855422, 'integrates': 0.0015060240963855422, 'information': 0.0015060240963855422, 'covers': 0.0030120481927710845, 'securities': 0.0030120481927710845, 'derivatives': 0.004518072289156626, 'foreign': 0.0015060240963855422, 'ethical': 0.0015060240963855422, 'nontraditional': 0.0015060240963855422, 'current': 0.004518072289156626, 'networking': 0.0015060240963855422, 'implementation': 0.0015060240963855422, 'work': 0.0015060240963855422, 'internship': 0.0030120481927710845, 'predictive': 0.0015060240963855422, 'student': 0.006024096385542169, 'managerial': 0.0015060240963855422, 'working': 0.0015060240963855422, 'marketing': 0.0015060240963855422, 'human': 0.0015060240963855422, 'conceptual': 0.0030120481927710845, 'cost': 0.0015060240963855422, 'canadian': 0.0015060240963855422, 'consumer': 0.0015060240963855422, 'national': 0.0015060240963855422, 'top': 0.0015060240963855422, 'quantitative': 0.0030120481927710845, 'project': 0.006024096385542169, 'business': 0.004518072289156626, 'planning': 0.0015060240963855422, 'reduction': 0.0015060240963855422, 'analysis': 0.006024096385542169, 'basic': 0.009036144578313253, 'allows': 0.0015060240963855422, 'principles': 0.010542168674698794, 'research': 0.006024096385542169, 'relationship': 0.0030120481927710845, 'behavioural': 0.0030120481927710845, 'assessment': 0.006024096385542169, 'formulation': 0.0030120481927710845, 'contingency': 0.0015060240963855422, 'changing': 0.0015060240963855422, 'equity': 0.0015060240963855422, 'accounting': 0.0015060240963855422, 'understanding': 0.0015060240963855422, 'qualitative': 0.0015060240963855422, 'elements': 0.0030120481927710845, 'design': 0.010542168674698794, 'legal': 0.0015060240963855422, 'importance': 0.0015060240963855422, 'management': 0.0015060240963855422, 'common': 0.0015060240963855422, 'efficient': 0.0015060240963855422, 'seminar': 0.006024096385542169, 'every': 0.0015060240963855422, 'fundamentals': 0.0030120481927710845, 'object': 0.0015060240963855422, 'heredity': 0.0015060240963855422, 'physical': 0.0030120481927710845, 'descriptive': 0.0030120481927710845, 'social': 0.0015060240963855422, 'developmental': 0.0015060240963855422, 'statistical': 0.0030120481927710845, 'methodology': 0.0015060240963855422, 'examination': 0.015060240963855422, 'psychology': 0.0015060240963855422, 'verbal': 0.0015060240963855422, 'learning': 0.0015060240963855422, 'problem': 0.0015060240963855422, 'theoretical': 0.004518072289156626, 'fundamental': 0.006024096385542169, 'relationships': 0.0015060240963855422, 'selection': 0.0015060240963855422, 'psychological': 0.0015060240963855422, 'language': 0.0015060240963855422, 'empirical': 0.0015060240963855422, 'neural': 0.0015060240963855422, 'major': 0.0030120481927710845, 'rationale': 0.0015060240963855422, 'development': 0.010542168674698794, 'readings': 0.0015060240963855422, 'sexual': 0.0015060240963855422, 'construction': 0.0015060240963855422, 'philosophical': 0.0015060240963855422, 'history': 0.0015060240963855422, 'animal': 0.0015060240963855422, 'physiological': 0.0015060240963855422, 'lectures': 0.0015060240963855422, 'completion': 0.0015060240963855422, 'sleep': 0.0015060240963855422, 'roles': 0.0015060240963855422, 'practical': 0.01355421686746988, 'critical': 0.018072289156626505, 'integration': 0.0015060240963855422, 'contemporary': 0.0030120481927710845, 'general': 0.007530120481927711, 'guidance': 0.0015060240963855422, 'conception': 0.0030120481927710845, 'historical': 0.006024096385542169, 'survey': 0.0030120481927710845, 'constructs': 0.0030120481927710845, 'patterns': 0.0030120481927710845, 'issues': 0.007530120481927711, 'use': 0.0030120481927710845, 'recent': 0.0030120481927710845, 'epistemological': 0.0030120481927710845, 'seminarstutorials': 0.004518072289156626, 'systematic': 0.0015060240963855422, 'normal': 0.0030120481927710845, 'psychosocial': 0.0030120481927710845, 'phases': 0.0015060240963855422, 'selected': 0.025602409638554216, 'comprehensive': 0.0015060240963855422, 'seminartutorial': 0.0015060240963855422, 'sociohistorical': 0.0015060240963855422, 'sujets': 0.0030120481927710845, 'concept': 0.004518072289156626, 'core': 0.0030120481927710845, 'sociocultural': 0.0015060240963855422, 'directed': 0.0030120481927710845, 'solution': 0.0015060240963855422, 'sequences': 0.0015060240963855422, 'polynomial': 0.0015060240963855422, 'intuitive': 0.0015060240963855422, 'improper': 0.0015060240963855422, 'second': 0.0015060240963855422, 'integrals': 0.0015060240963855422, 'instantaneous': 0.0015060240963855422, 'probability': 0.006024096385542169, 'vector': 0.0030120481927710845, 'groups': 0.0030120481927710845, 'extrema': 0.0015060240963855422, 'quick': 0.0015060240963855422, 'euclidean': 0.0015060240963855422, 'concise': 0.0015060240963855422, 'metric': 0.0015060240963855422, 'complex': 0.0015060240963855422, 'systems': 0.0015060240963855422, 'rings': 0.0015060240963855422, 'sets': 0.0015060240963855422, 'series': 0.0015060240963855422, 'trees': 0.0015060240963855422, 'formal': 0.0030120481927710845, 'multivariate': 0.0030120481927710845, 'distribution': 0.0030120481927710845, 'time': 0.0015060240963855422, 'roots': 0.0030120481927710845, 'banach': 0.0030120481927710845, 'modelling': 0.0030120481927710845, 'noetherian': 0.0030120481927710845, 'structure': 0.0015060240963855422, 'group': 0.0030120481927710845, 'linear': 0.0030120481927710845, 'topological': 0.0030120481927710845, 'manifolds': 0.0015060240963855422, 'covering': 0.0030120481927710845, 'laws': 0.0030120481927710845, 'limit': 0.0030120481927710845, 'tensor': 0.0015060240963855422, 'representation': 0.0030120481927710845, 'paths': 0.0030120481927710845, 'principle': 0.0015060240963855422, 'discriminant': 0.0015060240963855422, 'simulation': 0.0015060240963855422, 'multiway': 0.0015060240963855422, 'optimization': 0.0015060240963855422, 'network': 0.0015060240963855422, 'ordinary': 0.0015060240963855422, 'one': 0.0015060240963855422, 'firstorder': 0.0015060240963855422, 'prime': 0.0015060240963855422, 'foundations': 0.0015060240963855422, 'brownian': 0.0015060240963855422, 'pure': 0.0015060240963855422, 'floating': 0.0015060240963855422, 'visualization': 0.0015060240963855422, 'resampling': 0.0015060240963855422, 'asymptotic': 0.0015060240963855422, 'confidence': 0.0015060240963855422, 'unequal': 0.0015060240963855422, 'markov': 0.0015060240963855422, 'space': 0.0015060240963855422, 'lossless': 0.0015060240963855422, 'projectoriented': 0.0015060240963855422, 'exam': 0.01957831325301205, 'cet': 0.0015060240963855422, 'syllabus': 0.0015060240963855422, 'computing': 0.0015060240963855422, 'discrete': 0.0015060240963855422, 'presentation': 0.0015060240963855422, 'differences': 0.0015060240963855422, 'professionalism': 0.0015060240963855422, 'regular': 0.0015060240963855422, 'recursive': 0.0015060240963855422, 'notion': 0.0015060240963855422, 'computational': 0.004518072289156626, 'communication': 0.0015060240963855422, 'dna': 0.0015060240963855422, 'interactive': 0.0015060240963855422, 'security': 0.0030120481927710845, 'models': 0.0015060240963855422, 'big': 0.0015060240963855422, 'onesemester': 0.0015060240963855422, 'materialized': 0.0015060240963855422, 'kr': 0.0015060240963855422, 'introductory': 0.0015060240963855422, 'methodologies': 0.0015060240963855422, 'software': 0.0015060240963855422, 'dimensional': 0.0015060240963855422, 'specialized': 0.0015060240963855422, 'simple': 0.0015060240963855422, 'collective': 0.0015060240963855422, 'multiprocessor': 0.0015060240963855422, 'hardware': 0.0015060240963855422, 'link': 0.0015060240963855422, 'selforganized': 0.0015060240963855422, 'bayesian': 0.0015060240963855422, 'convergence': 0.0015060240963855422, 'data': 0.0015060240963855422, 'algorithmic': 0.0015060240963855422, 'distributed': 0.0015060240963855422, 'basis': 0.0015060240963855422, 'mathematical': 0.0015060240963855422, 'wireless': 0.0015060240963855422, 'ecommerce': 0.0015060240963855422, 'computerized': 0.0015060240963855422, 'twosession': 0.0015060240963855422, 'within': 0.0015060240963855422, 'committee': 0.0015060240963855422}"
bcom,{'students': 1.0}
completed,"{'least': 0.5, 'one': 0.5}"
least,"{'33': 0.16666666666666666, 'one': 0.16666666666666666, 'squares': 0.3333333333333333, 'six': 0.16666666666666666, '3': 0.16666666666666666}"
33,{'units': 1.0}
units,"{'adm': 0.07692307692307693, None: 0.23076923076923078, 'analysis': 0.07692307692307693, 'course': 0.5384615384615384, 'taken': 0.07692307692307693}"
core,"{'courses': 0.25, 'skills': 0.5, 'sets': 0.25}"
23812781,{'2': 1.0}
2,"{'students': 0.030303030303030304, '2': 0.24242424242424243, None: 0.45454545454545453, 'guidance': 0.06060606060606061, 'de': 0.06060606060606061, 'language': 0.06060606060606061, 'selected': 0.06060606060606061, '3space': 0.030303030303030304}"
completing,{'minor': 1.0}
minor,"{'business': 0.3333333333333333, 'management': 0.3333333333333333, 'areas': 0.3333333333333333}"
certificate,"{'programs': 0.5, 'requirements': 0.5}"
telfer,{'school': 1.0}
school,"{'courses': 0.08333333333333333, 'peers': 0.08333333333333333, 'postsecondary': 0.08333333333333333, 'current': 0.08333333333333333, 'years': 0.08333333333333333, 'setting': 0.08333333333333333, 'management': 0.08333333333333333, 'teachers': 0.08333333333333333, 'time': 0.3333333333333333}"
predictive,"{'analytics': 0.5, 'prescriptive': 0.5}"
time,"{'series': 0.19047619047619047, 'course': 0.19047619047619047, 'domain': 0.047619047619047616, 'option': 0.047619047619047616, 'permitting': 0.047619047619047616, 'dynamic': 0.047619047619047616, 'registration': 0.19047619047619047, 'warp': 0.047619047619047616, 'infrastructure': 0.047619047619047616, 'applications': 0.047619047619047616, 'complexity': 0.047619047619047616, 'ce': 0.047619047619047616}"
series,"{'analysis': 0.07692307692307693, 'experiments': 0.038461538461538464, 'differential': 0.038461538461538464, 'power': 0.038461538461538464, 'taylor': 0.038461538461538464, 'difference': 0.038461538461538464, 'introduction': 0.038461538461538464, 'taylors': 0.038461538461538464, 'functions': 0.11538461538461539, None: 0.038461538461538464, 'solutions': 0.11538461538461539, 'fourier': 0.07692307692307693, 'topics': 0.038461538461538464, 'residue': 0.038461538461538464, 'partial': 0.038461538461538464, 'time': 0.038461538461538464, 'data': 0.038461538461538464, 'jordanholder': 0.07692307692307693, 'properties': 0.038461538461538464}"
econometric,"{'modeling': 0.5, 'models': 0.5}"
growth,"{'models': 0.3333333333333333, 'equitable': 0.3333333333333333, 'decline': 0.3333333333333333}"
models,"{'substitution': 0.0136986301369863, 'opinion': 0.0136986301369863, 'strategy': 0.0136986301369863, 'risks': 0.0136986301369863, 'cradletocradle': 0.0136986301369863, 'option': 0.0136986301369863, 'strategies': 0.0136986301369863, 'workforce': 0.0136986301369863, 'fiscal': 0.0136986301369863, 'operations': 0.0136986301369863, 'facilitate': 0.0136986301369863, 'characteristics': 0.0136986301369863, 'forecasting': 0.0136986301369863, 'subjective': 0.0136986301369863, 'convertible': 0.0136986301369863, 'electronic': 0.0136986301369863, 'methods': 0.0410958904109589, None: 0.0136986301369863, 'psychological': 0.0410958904109589, 'empirical': 0.0410958904109589, 'based': 0.0273972602739726, 'life': 0.0136986301369863, 'involving': 0.0136986301369863, 'introduction': 0.0136986301369863, 'topics': 0.0136986301369863, 'logistic': 0.0136986301369863, 'analysis': 0.0273972602739726, 'non': 0.0136986301369863, 'examples': 0.0136986301369863, 'come': 0.0136986301369863, 'binary': 0.0273972602739726, 'multiway': 0.0136986301369863, 'model': 0.0136986301369863, 'programming': 0.0136986301369863, 'concurrent': 0.0136986301369863, 'packet': 0.0136986301369863, 'estimable': 0.0136986301369863, 'maximum': 0.0136986301369863, 'tests': 0.0136986301369863, 'communication': 0.0136986301369863, 'object': 0.0136986301369863, 'parallel': 0.0136986301369863, 'solution': 0.0136986301369863, 'architectures': 0.0136986301369863, 'data': 0.0136986301369863, 'triangular': 0.0136986301369863, 'genomic': 0.0136986301369863, 'processor': 0.0136986301369863, 'image': 0.0136986301369863, 'junction': 0.0136986301369863, 'iterative': 0.0136986301369863, 'physical': 0.0136986301369863, 'abstracting': 0.0136986301369863, 'bayesian': 0.0136986301369863, 'distributed': 0.0273972602739726, 'use': 0.0136986301369863, 'wireless': 0.0136986301369863, 'multiaccess': 0.0136986301369863, 'mobile': 0.0136986301369863, 'atomicity': 0.0136986301369863, 'synchronization': 0.0136986301369863, 'modeldriven': 0.0136986301369863, 'technologies': 0.0136986301369863}"
substitution,"{'diffusion': 0.25, 'integration': 0.25, 'geometric': 0.25, 'transposition': 0.25}"
diffusion,"{'models': 0.25, 'intellectual': 0.25, 'equations': 0.25, 'leader': 0.25}"
opinion,"{'polling': 0.5, 'mining': 0.5}"
polling,{'technology': 1.0}
appropriate,"{'prediction': 0.25, 'research': 0.25, 'treatment': 0.5}"
prediction,"{'techniques': 0.5, 'approach': 0.5}"
critical,"{'evaluation': 0.24, 'component': 0.04, 'analysis': 0.28, 'examination': 0.16, 'review': 0.24, 'points': 0.04}"
quantitative,"{'qualitative': 0.5, 'methods': 0.5}"
utilization,"{'via': 0.5, 'research': 0.5}"
inclass,"{'discussions': 0.2, 'laboratory': 0.2, 'activities': 0.6}"
discussions,"{None: 0.5, 'role': 0.5}"
integrates,"{'knowledge': 0.5, 'various': 0.5}"
attained,{'prior': 1.0}
prior,{'courses': 1.0}
combined,"{'latest': 0.07692307692307693, 'units': 0.8461538461538461, 'credits': 0.07692307692307693}"
latest,{'strategy': 1.0}
frameworks,"{'analytical': 0.125, 'strategies': 0.125, 'support': 0.125, 'practical': 0.25, 'higher': 0.125, 'tools': 0.125, 'web': 0.125}"
analytical,"{'concepts': 0.3333333333333333, 'tools': 0.3333333333333333, 'modeling': 0.3333333333333333}"
examine,{'resolve': 1.0}
resolve,"{'complex': 0.5, 'staffingtraining': 0.5}"
top,"{'managers': 0.3333333333333333, 'management': 0.6666666666666666}"
face,"{'todays': 0.3333333333333333, 'recognition': 0.3333333333333333, 'work': 0.3333333333333333}"
todays,{'globally': 1.0}
globally,{'competitive': 1.0}
pedagogically,{'course': 1.0}
utilizes,{'case': 1.0}
encourages,{'student': 1.0}
centered,{'learning': 1.0}
learning,"{'real': 0.025, 'experience': 0.025, 'styles': 0.025, 'renewal': 0.025, None: 0.075, 'phenomena': 0.025, 'consequences': 0.025, 'conditioning': 0.025, 'intelligence': 0.025, 'memory': 0.025, 'limbic': 0.05, 'concept': 0.05, 'disabilities': 0.075, 'disabled': 0.05, 'theoretical': 0.05, 'additional': 0.025, 'boosting': 0.025, 'clustering': 0.025, 'pattern': 0.025, 'essentials': 0.025, 'unsupervised': 0.05, 'reinforcement': 0.025, 'algorithms': 0.025, 'representation': 0.025, 'advanced': 0.025, 'category': 0.025, 'systems': 0.025, 'optimization': 0.025, 'parametric': 0.025, 'random': 0.025, 'automata': 0.025}"
real,"{'business': 0.07142857142857142, 'options': 0.07142857142857142, 'estate': 0.35714285714285715, 'matrices': 0.07142857142857142, 'numbers': 0.14285714285714285, 'complex': 0.07142857142857142, 'line': 0.14285714285714285, 'time': 0.07142857142857142}"
introductory,{'course': 1.0}
developing,"{'resource': 0.14285714285714285, 'emerging': 0.14285714285714285, 'marketing': 0.14285714285714285, 'business': 0.14285714285714285, 'international': 0.2857142857142857, 'maintaining': 0.14285714285714285}"
capabilities,{'shaping': 1.0}
shaping,"{'strategic': 0.5, 'future': 0.5}"
fit,{'leading': 1.0}
aim,{'improving': 1.0}
improving,"{'firms': 0.5, 'performance': 0.5}"
brief,"{'overview': 0.75, 'written': 0.25}"
traditional,"{'model': 0.25, 'human': 0.25, 'compliance': 0.25, 'area': 0.25}"
new,"{'business': 0.07142857142857142, 'economy': 0.14285714285714285, 'product': 0.14285714285714285, 'enterprise': 0.07142857142857142, 'industrial': 0.07142857142857142, 'technology': 0.07142857142857142, 'technologies': 0.07142857142857142, 'drugs': 0.07142857142857142, 'knowledge': 0.07142857142857142, 'directions': 0.07142857142857142, 'orientations': 0.14285714285714285}"
economy,"{'ie': 0.14285714285714285, 'based': 0.14285714285714285, 'companies': 0.14285714285714285, None: 0.14285714285714285, 'inflation': 0.14285714285714285, 'together': 0.2857142857142857}"
companies,"{'focused': 0.3333333333333333, None: 0.3333333333333333, 'projectoriented': 0.3333333333333333}"
focused,{'leveraging': 1.0}
leveraging,{'internet': 1.0}
internet,"{'modern': 0.1111111111111111, 'wide': 0.1111111111111111, 'transport': 0.1111111111111111, 'applications': 0.1111111111111111, 'marketing': 0.2222222222222222, 'viruses': 0.1111111111111111, 'distributed': 0.1111111111111111, 'protocoltransmission': 0.1111111111111111}"
themes,"{'include': 0.2, 'social': 0.2, 'abnormal': 0.2, 'may': 0.2, 'counting': 0.2}"
emergent,{'strategy': 1.0}
thinking,"{'business': 0.5, 'circular': 0.5}"
webs,{'disruptive': 1.0}
disruptive,{'technologies': 1.0}
practical,"{'learning': 0.05263157894736842, 'experience': 0.15789473684210525, 'examples': 0.15789473684210525, 'training': 0.3684210526315789, 'aspects': 0.15789473684210525, 'perspective': 0.05263157894736842, 'faulttolerant': 0.05263157894736842}"
propositions,{'thirty': 1.0}
thirty,{'new': 1.0}
encompassing,{'entrepreneurship': 1.0}
existing,{'large': 1.0}
large,"{'small': 0.18181818181818182, 'scale': 0.09090909090909091, 'organization': 0.09090909090909091, 'numbers': 0.36363636363636365, 'complex': 0.09090909090909091, 'sample': 0.18181818181818182}"
small,"{'firms': 0.125, 'medium': 0.125, 'nonprofit': 0.125, 'sample': 0.125, 'business': 0.125, 'group': 0.25, 'algebraic': 0.125}"
notforprofit,"{'organisations': 0.3333333333333333, 'organizations': 0.6666666666666666}"
organisations,{'strategic': 1.0}
emphasises,{'simultaneity': 1.0}
simultaneity,{'opportunityseeking': 1.0}
opportunityseeking,{'behaviours': 1.0}
behaviours,"{'supported': 0.2222222222222222, 'current': 0.1111111111111111, 'eg': 0.1111111111111111, 'essential': 0.2222222222222222, 'governing': 0.2222222222222222, None: 0.1111111111111111}"
supported,"{'entrepreneurial': 0.5, 'strategic': 0.5}"
advantageseeking,{'behaviours': 1.0}
innovation,"{'process': 0.25, 'financing': 0.25, 'successful': 0.25, 'strategy': 0.25}"
discovery,"{'diffusion': 0.25, 'massive': 0.25, 'wireless': 0.25, 'clustering': 0.25}"
intellectual,"{'property': 0.5555555555555556, 'development': 0.1111111111111111, 'behavioural': 0.3333333333333333}"
successful,{'frameworks': 1.0}
funding,{'techniques': 1.0}
risks,"{'barriers': 0.16666666666666666, 'types': 0.16666666666666666, 'affecting': 0.16666666666666666, 'associated': 0.3333333333333333, 'interorganizational': 0.16666666666666666}"
breakthrough,{'products': 1.0}
csr,{'sustainability': 1.0}
–,{'self': 1.0}
self,{'others': 1.0}
others,"{'organization': 0.25, 'eg': 0.75}"
beliefs,{'attitudes': 1.0}
attitudes,"{'relation': 0.25, 'brand': 0.25, 'prejudice': 0.25, 'stereotypes': 0.25}"
upon,"{'action': 0.2, 'management': 0.2, 'mathematical': 0.2, 'oral': 0.2, 'biological': 0.2}"
action,"{'opportunity': 0.25, 'women': 0.5, 'principles': 0.25}"
opportunity,"{'leadership': 0.25, 'students': 0.25, 'gain': 0.25, 'undertake': 0.25}"
bcorps,{'carbonnegative': 1.0}
carbonnegative,{'enterprises': 1.0}
enterprises,"{'regenerative': 0.3333333333333333, 'sole': 0.3333333333333333, 'legislation': 0.3333333333333333}"
regenerative,"{'business': 0.5, 'processes': 0.5}"
cradletocradle,{'design': 1.0}
circular,{'economy': 1.0}
stages,"{'multinational': 0.2, 'phenomenon': 0.8}"
multinational,"{'organization': 0.2, 'corporations': 0.4, 'firms': 0.4}"
exports,{'foreign': 1.0}
direct,"{'investment': 0.16666666666666666, 'contradiction': 0.3333333333333333, 'sums': 0.3333333333333333, 'products': 0.16666666666666666}"
joint,"{'ventures': 0.25, 'optimization': 0.25, 'distributions': 0.5}"
ventures,{'licensing': 1.0}
licensing,{'agreements': 1.0}
corporations,"{'regional': 0.3333333333333333, 'mncs': 0.3333333333333333, 'accounting': 0.3333333333333333}"
structures,"{'adjusting': 0.058823529411764705, 'critical': 0.058823529411764705, 'full': 0.058823529411764705, 'foundation': 0.058823529411764705, 'functions': 0.058823529411764705, 'tangent': 0.058823529411764705, 'hypergeometric': 0.058823529411764705, 'apply': 0.058823529411764705, 'subprograms': 0.058823529411764705, 'recent': 0.058823529411764705, 'procedures': 0.058823529411764705, 'algorithms': 0.058823529411764705, 'several': 0.058823529411764705, 'van': 0.058823529411764705, 'query': 0.058823529411764705, 'applications': 0.058823529411764705, 'continuousdiscretized': 0.058823529411764705}"
adjusting,{'cultural': 1.0}
differences,"{'political': 0.1111111111111111, 'similarities': 0.1111111111111111, 'motivational': 0.1111111111111111, 'individual': 0.1111111111111111, 'childhood': 0.1111111111111111, 'work': 0.2222222222222222, 'personality': 0.1111111111111111, 'c': 0.1111111111111111}"
assessment,"{'governments': 0.03333333333333333, 'risks': 0.06666666666666667, 'techniques': 0.03333333333333333, 'firms': 0.03333333333333333, 'psychotherapy': 0.03333333333333333, 'treatment': 0.1, 'forms': 0.03333333333333333, 'intellectual': 0.1, 'findings': 0.1, 'tools': 0.03333333333333333, 'intervention': 0.03333333333333333, 'devices': 0.13333333333333333, 'diagnostic': 0.03333333333333333, 'behavioural': 0.03333333333333333, 'neuropsychological': 0.03333333333333333, 'consultation': 0.03333333333333333, 'interventions': 0.06666666666666667, 'community': 0.03333333333333333, 'data': 0.03333333333333333}"
governments,{'multinational': 1.0}
mncs,"{'relations': 0.5, 'host': 0.5}"
host,{'countries': 1.0}
national,"{'investment': 0.3333333333333333, 'accounting': 0.3333333333333333, 'international': 0.3333333333333333}"
standards,"{None: 0.16666666666666666, 'including': 0.16666666666666666, 'practice': 0.16666666666666666, 'graphics': 0.16666666666666666, 'emerging': 0.16666666666666666, 'protocols': 0.16666666666666666}"
economies,{'emphasis': 1.0}
interconnection,"{'business': 0.5, 'networks': 0.5}"
equitable,{'development': 1.0}
poverty,"{'inequality': 0.3333333333333333, 'abuse': 0.3333333333333333, 'etc': 0.3333333333333333}"
inequality,{'technological': 1.0}
institutional,"{'gaps': 0.5, 'changes': 0.5}"
gaps,{'remain': 1.0}
remain,"{'significant': 0.5, 'effective': 0.5}"
significant,{'hurdles': 1.0}
hurdles,{'competitive': 1.0}
changes,{'required': 1.0}
required,"{'address': 0.16666666666666666, 'meet': 0.16666666666666666, 'computer': 0.5, 'participate': 0.16666666666666666}"
challenges,"{'examined': 0.14285714285714285, 'facing': 0.5714285714285714, 'including': 0.14285714285714285, 'obstacles': 0.14285714285714285}"
examined,{'development': 1.0}
perspectives,"{'particularly': 0.2, 'governmentbusiness': 0.2, 'psychology': 0.2, 'current': 0.2, 'experimental': 0.2}"
particularly,{'managers': 1.0}
policymakers,{None: 1.0}
capstone,{'course': 1.0}
sponsored,{'companies': 1.0}
projectoriented,{'course': 1.0}
uses,{'case': 1.0}
addition,"{'regular': 0.5, 'multiplication': 0.5}"
regular,"{'lectures': 0.14285714285714285, 'functions': 0.2857142857142857, 'singular': 0.14285714285714285, 'languages': 0.14285714285714285, 'courses': 0.2857142857142857}"
lectures,"{None: 0.14285714285714285, 'group': 0.14285714285714285, 'research': 0.14285714285714285, 'programs': 0.42857142857142855, 'tutorials': 0.14285714285714285}"
highly,{'applied': 1.0}
mix,"{'formal': 0.5, 'programs': 0.5}"
promotional,"{'mandate': 0.25, 'plan': 0.25, 'plans': 0.25, 'campaigns': 0.25}"
mandate,{'major': 1.0}
sponsor,{'group': 1.0}
first,"{'develop': 0.16666666666666666, 'second': 0.16666666666666666, 'order': 0.5, '4': 0.16666666666666666}"
implement,"{'primary': 0.5, 'marketing': 0.5}"
primary,"{'andor': 0.25, 'prevention': 0.5, 'trigonometric': 0.25}"
secondary,{'market': 1.0}
gather,{'portion': 1.0}
portion,{'necessary': 1.0}
pooled,{'research': 1.0}
reports,{'group': 1.0}
detailed,"{'strategic': 0.25, 'knowledge': 0.25, 'analysis': 0.5}"
conclusion,{'course': 1.0}
teams,"{'three': 0.25, 'analysis': 0.25, 'encouraged': 0.25, 'present': 0.25}"
three,"{'best': 0.1111111111111111, 'sections': 0.1111111111111111, 'variables': 0.1111111111111111, 'dimensions': 0.4444444444444444, 'equations': 0.1111111111111111, 'unknowns': 0.1111111111111111}"
best,"{'promotional': 0.25, 'practices': 0.5, 'linear': 0.25}"
plans,"{'compete': 0.25, 'deliver': 0.25, 'corporate': 0.25, 'participation': 0.25}"
compete,"{'public': 0.5, 'placements': 0.5}"
known,{'michel': 1.0}
michel,{'cloutier': 1.0}
cloutier,{'marketing': 1.0}
wide,"{'range': 0.3333333333333333, 'area': 0.3333333333333333, 'web': 0.3333333333333333}"
range,"{'related': 0.2, 'specific': 0.2, 'applications': 0.2, 'psychological': 0.4}"
digital,"{'technologies': 0.1, 'marketing': 0.1, 'filters': 0.1, 'signature': 0.1, 'pictures': 0.1, 'signatures': 0.1, 'content': 0.1, 'elevation': 0.1, 'rights': 0.1, 'targeted': 0.1}"
changed,{'way': 1.0}
way,"{'businesses': 0.5, 'building': 0.5}"
businesses,"{'design': 0.3333333333333333, 'awash': 0.3333333333333333, 'better': 0.3333333333333333}"
focuses,{'strategic': 1.0}
everchanging,{'digital': 1.0}
branding,"{'positioning': 0.5, 'advertising': 0.5}"
ecommerce,"{'handson': 0.125, 'etrade': 0.125, 'applications': 0.125, 'system': 0.125, 'user': 0.125, 'tools': 0.125, 'development': 0.125, 'technologies': 0.125}"
selected,"{'technologiestools': 0.022727272727272728, 'judges': 0.022727272727272728, 'factorial': 0.022727272727272728, 'instruments': 0.06818181818181818, 'topics': 0.6590909090909091, 'advanced': 0.09090909090909091, 'weak': 0.022727272727272728, 'lambda': 0.022727272727272728, 'preceding': 0.022727272727272728, 'symmetric': 0.022727272727272728, 'applications': 0.022727272727272728}"
technologiestools,{'may': 1.0}
provided,"{None: 0.5, 'major': 0.5}"
medium,"{'multinational': 0.5, 'access': 0.5}"
visits,{'personal': 1.0}
contacts,{'remain': 1.0}
committed,{'relationship': 1.0}
buyer,"{'seller': 0.5, 'behaviour': 0.5}"
seller,{'especially': 1.0}
especially,"{'business': 0.5, 'cognitive': 0.5}"
essential,"{'selling': 0.25, 'homeostasis': 0.5, 'properties': 0.25}"
selling,"{'skills': 0.3333333333333333, 'distribution': 0.3333333333333333, 'sales': 0.3333333333333333}"
meet,{'challenges': 1.0}
facing,"{'sales': 0.2, 'profession': 0.2, 'business': 0.2, 'families': 0.4}"
professionals,"{'development': 0.3333333333333333, 'take': 0.3333333333333333, 'plan': 0.3333333333333333}"
expertise,"{'retain': 0.5, 'practicum': 0.5}"
retain,{'customers': 1.0}
